"","num_critic_for_reviews","duration","gross","cast_total_facebook_likes","num_user_for_reviews","country","budget"
"3931",34,101,231417,1256,21,"France",6e+07
"3932",19,75,203134,7,21,"USA",250000
"3933",25,107,141853,3099,12,"Australia",1.2e+07
"3934",78,111,94596,115,50,"Japan",1e+06
"3935",16,94,40542,751,16,"USA",3e+05
"3937",8,81,18195,154,7,"USA",250000
"3938",29,86,15447,2655,85,"USA",1e+07
"3939",12,92,12836,20135,28,"USA",4e+06
"3943",185,154,306124059,16785,856,"USA",7.5e+07
"3944",114,113,241688385,26239,395,"USA",9.2e+07
"3945",154,110,180965237,12760,378,"USA",8e+07
"3946",109,139,153620822,12182,318,"USA",5e+07
"3947",79,139,136448821,3667,158,"USA",8e+07
"3948",122,136,134006721,15999,415,"USA",7.5e+07
"3949",57,95,128769345,3155,99,"USA",5.4e+07
"3950",71,149,108706165,31349,236,"USA",4e+07
"3951",50,103,105444419,3143,117,"USA",2.6e+07
"3952",53,123,104632573,5975,118,"USA",3.2e+07
"3953",242,103,103001286,1212,869,"USA",1.5e+07
"3954",81,115,101228120,3454,131,"USA",1e+08
"3955",80,91,100117603,4842,230,"USA",1e+08
"3956",143,111,92001027,6315,286,"USA",4.5e+07
"3957",46,88,90443603,15001,123,"USA",8e+07
"3958",116,162,78651430,15912,457,"USA",2.7e+07
"3959",72,108,70450000,2913,189,"USA",5e+07
"3960",60,133,68750000,2916,144,"USA",5.5e+07
"3961",63,81,63071133,17035,154,"USA",1.2e+07
"3962",81,94,60573641,4530,162,"USA",6e+07
"3963",72,96,60154431,3718,345,"USA",4.7e+07
"3964",65,116,58918501,33233,107,"USA",4.6e+07
"3965",48,135,53854588,3648,73,"USA",4.5e+07
"3966",73,147,53300852,37076,259,"USA",4.4e+07
"3967",31,101,53146000,3174,77,"USA",2e+07
"3968",60,103,51317350,2710,139,"USA",5.7e+07
"3969",34,124,51045801,3653,54,"USA",6e+07
"3970",76,135,49994804,164,194,"USA",5.5e+07
"3971",106,120,46338728,33791,506,"USA",14500000
"3972",28,118,44834712,26907,62,"USA",4.4e+07
"3973",27,122,41252428,13716,71,"USA",4.2e+07
"3974",77,92,38624000,13162,289,"USA",1.2e+07
"3975",62,110,38553833,1752,155,"USA",5.5e+07
"3976",132,106,37754208,22590,405,"USA",7e+07
"3977",29,123,36049108,3661,70,"USA",9e+06
"3978",71,105,35811509,888,104,"Australia",5500000
"3979",11,108,34746109,3023,14,"USA",8e+06
"3980",94,121,33328051,1531,285,"USA",6.5e+07
"3981",61,114,32885565,25126,101,"USA",8e+07
"3982",51,117,32800000,3016,118,"USA",4e+07
"3983",23,93,30400000,2176,73,"USA",3.9e+07
"3984",70,99,27663982,10469,164,"USA",4e+07
"3985",27,81,26906039,2653,76,"USA",1.8e+07
"3986",25,100,26539321,2486,42,"USA",1.3e+07
"3987",75,149,25809813,28713,212,"USA",2.6e+07
"3988",165,108,25753840,23296,592,"USA",1.9e+07
"3989",104,101,25407250,15935,227,"USA",5e+07
"3990",62,117,24944213,16937,185,"USA",2.7e+07
"3991",93,101,24881000,1812,195,"USA",1.5e+07
"3992",104,148,24475416,3967,309,"USA",890000
"3993",27,101,22294341,4629,71,"USA",21500000
"3994",47,107,20550712,31014,95,"USA",5e+07
"3995",39,91,20400913,3855,80,"USA",4.5e+07
"3996",50,111,20300000,17877,60,"USA",4e+07
"3997",43,117,20101861,2348,81,"USA",4.5e+07
"3998",23,95,20047715,616,26,"USA",25530000
"3999",50,116,18573791,24618,89,"USA",5.5e+07
"4000",47,118,17305211,24547,75,"USA",3.8e+07
"4001",60,100,17300889,3855,148,"Australia",4.5e+07
"4002",36,105,17100000,6152,29,"USA",2.5e+07
"4003",134,94,16501785,3559,514,"UK",3500000
"4004",73,93,15171475,2777,122,"USA",8500000
"4005",19,90,15091542,2465,22,"UK",2.5e+07
"4006",50,92,14891000,2240,105,"USA",7e+06
"4007",50,101,14095303,1634,68,"USA",2.5e+07
"4008",68,135,13269963,11400,173,"USA",5e+06
"4009",31,130,13052741,3968,57,"USA",3.6e+07
"4010",45,98,12782508,63194,71,"USA",2.3e+07
"4011",44,133,11030963,48482,93,"UK",2.8e+07
"4012",37,129,10300000,16237,89,"USA",3.8e+07
"4013",20,105,10070000,5023,50,"USA",2.5e+07
"4014",69,101,9714482,1614,140,"USA",2e+07
"4015",43,96,9449219,995,98,"USA",3500000
"4016",28,120,5731103,5963,35,"USA",2400000
"4017",46,108,5600000,8349,97,"USA",4.7e+07
"4018",30,108,4903000,4497,33,"USA",1.2e+07
"4019",77,96,4505922,4230,252,"USA",2e+05
"4020",85,150,4414535,1645,224,"UK",1.8e+07
"4021",15,110,4357000,3864,30,"USA",3e+07
"4022",33,109,4109095,1292,92,"USA",3e+06
"4023",120,109,3798532,3668,208,"USA",4500000
"4024",42,108,2961991,11459,78,"USA",3300000
"4025",50,84,2892582,3559,202,"USA",4e+06
"4026",21,91,2104000,1679,19,"USA",1.3e+07
"4027",29,91,1652472,102,25,"France",3e+05
"4028",31,116,1292527,14579,44,"France",1.9e+07
"4029",18,86,1277257,2400,32,"UK",1e+06
"4030",48,99,1227324,3337,48,"USA",12500000
"4031",42,101,1075288,2228,55,"USA",2.2e+07
"4032",83,91,1040879,648,184,"USA",7e+06
"4033",43,95,695229,14420,65,"USA",1300000
"4034",37,97,326308,13718,69,"USA",5e+06
"4035",21,76,212285,1661,21,"Australia",250000
"4041",166,74,191796233,19046,391,"USA",3e+07
"4042",144,121,184031112,2880,539,"USA",1e+08
"4043",159,140,172071312,17171,296,"USA",6.2e+07
"4044",92,84,141600000,26754,216,"USA",5.5e+07
"4045",59,90,108360000,2203,178,"USA",3e+07
"4046",137,130,106635996,1784,416,"UK",5.8e+07
"4047",26,100,100328194,2638,92,"USA",5e+07
"4048",216,127,100125340,22678,1080,"USA",3.3e+07
"4049",148,128,100012500,14274,346,"USA",9e+07
"4050",82,123,91400000,30132,194,"USA",5.3e+07
"4051",91,176,88246220,1004,309,"USA",1.75e+08
"4052",42,143,82528097,2223,154,"USA",6500000
"4053",55,109,81022333,1761,147,"USA",5e+07
"4054",132,178,75600000,1976,1065,"USA",7.2e+07
"4055",96,105,72077000,3439,150,"USA",30250000
"4056",69,135,70960517,27237,192,"USA",3.5e+07
"4057",72,101,70360285,3816,283,"USA",1.8e+07
"4058",64,127,67823573,30383,130,"USA",5e+07
"4059",79,91,66600000,1185,182,"Australia",3e+07
"4060",63,119,65807024,11013,203,"USA",1.9e+07
"4061",75,114,65000000,2668,214,"USA",6.2e+07
"4062",97,108,60054449,1715,140,"USA",3.5e+07
"4063",88,97,56631572,1724,248,"USA",1.2e+07
"4064",53,114,50728000,1725,166,"USA",2.2e+07
"4065",47,92,50024083,2318,126,"USA",6e+07
"4066",69,136,42700000,41059,196,"USA",16500000
"4067",133,178,42438300,24183,533,"USA",5.2e+07
"4068",77,122,39025000,903,190,"UK",1.1e+07
"4069",53,134,37600435,1695,180,"USA",5.5e+07
"4070",25,96,35617599,2965,47,"USA",4.5e+07
"4071",40,105,35324232,1132,62,"USA",6.8e+07
"4072",62,89,32333860,407,81,"Hong Kong",7500000
"4073",57,123,32051917,12338,140,"USA",2e+07
"4074",123,111,31968347,14823,286,"USA",3600000
"4075",44,139,31600000,16125,126,"USA",2.8e+07
"4076",61,132,30306268,58528,84,"France",5e+07
"4077",20,97,27900000,3455,157,"USA",3500000
"4078",93,104,25625110,33758,202,"USA",7e+06
"4079",44,106,24048000,20772,88,"USA",3e+07
"4080",162,106,23272306,20821,1182,"USA",6e+06
"4081",59,106,21200000,3598,162,"USA",2e+07
"4082",66,92,21088568,3931,104,"USA",1.3e+07
"4083",181,131,20302961,18913,450,"France",4.5e+07
"4084",34,100,19900000,2348,53,"USA",2e+07
"4085",63,107,18636537,29743,216,"Japan",3.2e+07
"4086",45,103,17518220,25263,76,"USA",2e+07
"4087",56,98,16115878,13433,194,"USA",8e+06
"4088",123,93,15126948,1227,335,"USA",5e+06
"4089",40,101,14942422,14008,60,"USA",4e+07
"4090",83,212,13560960,21130,161,"USA",5e+07
"4091",25,98,11797927,3221,52,"USA",6e+06
"4092",61,124,11000000,3611,169,"USA",9.8e+07
"4093",34,135,10400000,15820,90,"USA",5e+07
"4094",36,98,10246600,388,36,"USA",25000
"4095",50,107,9795017,5461,70,"USA",5e+07
"4096",79,107,7564000,13821,223,"USA",2e+07
"4098",71,91,7417210,3310,408,"USA",1500000
"4099",121,105,5400000,36,395,"USA",2500000
"4100",74,88,4771000,1502,174,"USA",8e+05
"4101",51,110,4301331,7921,177,"USA",4e+06
"4102",60,104,4064333,9662,173,"USA",2.5e+07
"4103",15,113,2832826,3072,19,"USA",1.1e+07
"4104",56,104,2600000,23962,88,"UK",6e+06
"4105",20,139,2474000,446,27,"France",1.4e+07
"4106",93,123,2122561,3254,434,"USA",6e+06
"4107",23,94,1977544,656,36,"USA",250000
"4109",52,115,529766,14889,144,"USA",7e+06
"4111",186,73,422783777,6458,656,"USA",4.5e+07
"4112",149,142,329691196,15700,1398,"USA",5.5e+07
"4113",94,141,146282411,4528,351,"USA",1.15e+08
"4114",64,97,144833357,2790,111,"USA",2.2e+07
"4115",35,91,130512915,3244,85,"USA",4.5e+07
"4116",84,113,127175354,2985,438,"USA",1.6e+07
"4117",42,141,122012710,14178,133,"USA",6.2e+07
"4118",114,116,121248145,20966,373,"USA",2.5e+07
"4119",57,114,119938730,2085,213,"USA",1.8e+07
"4120",215,178,107930000,16557,2195,"USA",8e+06
"4121",120,123,105264608,25697,406,"USA",6e+07
"4122",39,119,92115211,4043,94,"USA",4.5e+07
"4123",55,128,83000000,3888,95,"USA",5.5e+07
"4124",98,118,75668868,6427,249,"USA",3.5e+07
"4125",61,78,72217000,2462,242,"USA",1.2e+07
"4126",57,133,66528842,26388,329,"USA",3e+07
"4127",59,125,65012000,1439,137,"USA",7e+07
"4128",38,110,57362581,13331,116,"Peru",4.5e+07
"4129",84,117,52700832,1862,197,"UK",4500000
"4130",43,83,51109400,4767,85,"USA",3e+07
"4131",118,98,50693162,2630,545,"USA",2.3e+07
"4132",27,115,50003300,29370,132,"USA",1.5e+07
"4133",42,111,46815748,12161,69,"USA",4.5e+07
"4134",62,99,44450000,2010,115,"Canada",2.7e+07
"4135",36,104,42610000,1093,114,"USA",5.5e+07
"4136",47,101,38590500,1860,140,"USA",5e+07
"4137",19,95,38087756,4634,39,"USA",4e+07
"4138",63,102,33423521,5443,282,"Japan",3.5e+07
"4139",70,93,32055248,2711,146,"USA",2.5e+07
"4140",8,100,29392418,3190,26,"USA",1e+07
"4141",199,142,28341469,13495,4144,"USA",2.5e+07
"4142",40,212,25052000,5708,145,"USA",6.3e+07
"4143",12,128,24332324,3126,61,"USA",4e+07
"4144",44,97,22200000,52122,117,"USA",2.5e+07
"4145",109,107,18090181,1775,271,"USA",8e+06
"4146",22,99,16671505,2949,78,"USA",5e+07
"4147",32,99,13829734,2960,79,"Canada",2.6e+07
"4148",25,115,13640000,3267,39,"USA",1.4e+07
"4149",67,98,13383737,4302,86,"USA",2e+07
"4150",5,93,11784000,1151,26,"USA",2e+07
"4151",77,102,11546543,768,146,"Hong Kong",2e+06
"4153",52,95,7881335,3092,107,"USA",1.3e+07
"4154",53,170,7830611,15,74,"USA",7e+05
"4155",148,127,5887457,56585,420,"USA",1.8e+07
"4156",53,103,5132222,2990,83,"Canada",2e+06
"4157",15,79,4350774,4908,52,"USA",8e+06
"4158",136,102,3151130,2103,615,"USA",230000
"4159",93,108,3049135,14574,265,"New Zealand",5e+06
"4160",77,111,2869369,2612,211,"UK",3e+07
"4161",9,107,305070,1592,25,"USA",2e+07
"4162",17,83,126247,17469,103,"USA",6200000
"4163",5,99,125169,2272,31,"USA",10500000
"4165",308,127,356784000,2129,895,"USA",6.3e+07
"4166",57,125,219200000,52201,223,"USA",2.5e+07
"4167",119,130,183875760,13357,270,"USA",4.4e+07
"4168",56,154,158348400,14244,142,"USA",4.2e+07
"4169",43,141,100768056,30063,89,"USA",4.5e+07
"4170",174,185,96067179,15233,1273,"USA",2.2e+07
"4171",74,124,84049211,15229,172,"USA",7e+07
"4172",68,125,77324422,33865,261,"USA",2.6e+07
"4173",147,101,70906973,15500,609,"USA",14600000
"4174",39,98,68856263,2496,97,"USA",1.5e+07
"4175",84,134,56505065,4453,439,"USA",2.5e+07
"4176",80,130,50016394,2407,257,"USA",7e+07
"4177",60,96,42660000,1254,87,"USA",1.7e+07
"4178",83,121,40158000,1051,241,"New Zealand",7e+06
"4179",36,96,39514713,1275,132,"USA",2.8e+07
"4181",43,120,36733909,2054,112,"USA",3.2e+07
"4182",56,139,32000000,1068,150,"USA",3e+07
"4183",19,84,27979400,12322,72,"USA",8200000
"4184",28,97,27900000,3036,96,"USA",3500000
"4185",12,109,27515786,1620,31,"USA",1.4e+07
"4186",23,115,25842000,13619,87,"UK",2.2e+07
"4187",14,108,24103594,4840,54,"USA",6500000
"4188",58,134,22954968,12749,156,"UK",11500000
"4189",41,111,22551000,37645,165,"UK",8e+06
"4190",25,94,22189039,2210,55,"USA",1.5e+07
"4191",36,104,20915465,7723,290,"UK",4.2e+07
"4192",14,123,18272447,2149,35,"USA",1e+07
"4193",112,91,15935068,2899,317,"USA",2500000
"4194",122,121,12281500,23602,460,"USA",1.3e+07
"4195",22,271,10769960,2107,256,"USA",2.5e+07
"4196",75,104,10696210,3148,180,"USA",23500000
"4197",80,118,9170214,69746,292,"USA",1.1e+07
"4198",152,102,7993039,18643,408,"USA",6900000
"4199",12,330,4496583,3227,129,"USA",3.5e+07
"4200",22,98,3902679,1806,49,"USA",3e+06
"4201",30,100,3275585,13160,88,"UK",11500000
"4202",17,99,3273588,382,50,"USA",6e+06
"4203",9,91,2850263,1218,70,"USA",2600000
"4204",10,92,2119994,2,15,"USA",1.9e+07
"4205",19,87,1200000,1139,23,"USA",3e+06
"4206",11,114,1001437,423,28,"USA",8e+05
"4207",16,107,700000,215,78,"France",5e+07
"4208",10,80,669276,1088,47,"UK",2.8e+07
"4209",37,99,418953,1582,93,"France",1500000
"4210",25,134,48856,30,40,"Japan",11900000
"4213",124,90,217350219,52970,244,"USA",2.8e+07
"4214",37,120,173585516,7860,189,"USA",1.8e+07
"4215",153,126,162831698,2899,610,"USA",8e+07
"4216",68,121,144731527,1446,136,"USA",3.5e+07
"4217",81,138,141340178,14619,319,"USA",4e+07
"4218",48,129,121945720,2551,126,"USA",2.5e+07
"4219",61,94,121697350,4263,176,"USA",2e+07
"4220",41,128,107458785,16751,166,"USA",4e+07
"4221",131,131,101157447,28544,495,"USA",14400000
"4222",47,117,83287363,12757,137,"USA",4.5e+07
"4223",181,155,82522790,42220,654,"USA",4e+07
"4224",89,117,72455275,2144,382,"USA",4e+07
"4225",21,117,70100000,3841,41,"USA",4e+07
"4226",63,112,62549000,2412,148,"UK",2300000
"4227",49,104,58422650,25599,173,"USA",5.5e+07
"4228",210,145,55473600,1543,776,"USA",5e+07
"4229",54,120,52929168,3280,201,"USA",1.1e+07
"4230",22,100,50752337,3362,46,"USA",1e+07
"4231",61,202,48169908,20143,156,"USA",3.3e+07
"4232",25,106,45500797,519,56,"USA",4e+07
"4233",48,140,32101000,1109,96,"UK",1e+07
"4234",75,89,27281507,534,147,"USA",1.2e+07
"4236",32,140,24276500,1394,68,"USA",3.5e+07
"4237",33,91,21370057,1852,80,"USA",1.2e+07
"4238",40,99,14358033,2125,66,"USA",4e+07
"4239",221,88,11501093,3913,604,"USA",1.3e+07
"4240",120,100,10725228,32288,365,"USA",12500000
"4241",58,95,6739141,4755,68,"Australia",8e+06
"4242",39,96,5430822,493,75,"UK",7e+06
"4243",10,114,4651977,4334,71,"USA",3.5e+07
"4244",173,99,2812029,28994,931,"USA",1200000
"4245",56,81,2040920,147,130,"USA",7000
"4246",19,103,1100000,1201,39,"USA",5e+06
"4247",210,153,204843350,2829,983,"USA",1.02e+08
"4248",67,155,165500000,38518,322,"USA",4.8e+07
"4249",185,138,130727000,13184,916,"USA",1.9e+07
"4250",75,142,119654900,64259,363,"USA",7e+07
"4251",55,99,113502246,3696,125,"USA",3.8e+07
"4252",43,85,86930411,3847,87,"USA",2.3e+07
"4253",120,128,79100000,24006,261,"USA",3.5e+07
"4254",68,88,78656813,2501,93,"USA",2.5e+07
"4255",112,110,74888996,16230,188,"USA",3e+07
"4256",30,132,74787599,1936,109,"USA",3e+07
"4257",125,206,70405498,698,442,"France",4e+07
"4258",31,102,59847242,5433,115,"USA",16500000
"4259",64,112,57504069,106,183,"USA",6e+06
"4260",84,137,41895491,12947,170,"USA",2.4e+07
"4261",43,93,38037513,20188,117,"USA",2e+07
"4262",82,140,35183792,3044,209,"USA",3.8e+07
"4263",91,93,34872293,42002,252,"USA",8500000
"4264",10,107,34793160,552,31,"USA",1.4e+07
"4265",40,110,30102717,874,72,"USA",1.5e+07
"4266",12,94,19281235,2523,11,"USA",5e+06
"4267",60,100,17218080,15944,249,"USA",7e+07
"4268",13,115,14587732,1290,39,"USA",3.5e+07
"4269",27,88,9286314,583,62,"USA",1.7e+07
"4270",30,98,7434726,3671,81,"USA",2.3e+07
"4271",63,104,6401336,19923,153,"USA",2500000
"4272",14,102,2807854,14281,39,"USA",1.1e+07
"4273",8,91,2712293,380,11,"USA",450000
"4274",45,79,2275557,2404,102,"USA",8e+06
"4275",61,100,1227508,5,80,"USA",23000
"4276",17,107,869325,2000,16,"USA",6e+06
"4278",102,103,285761243,7521,305,"USA",1.8e+07
"4279",77,127,217631306,3100,252,"USA",2.2e+07
"4280",92,236,184208848,2398,382,"USA",2.2e+07
"4281",82,125,178406268,11135,271,"USA",1.4e+07
"4282",104,135,122012643,2575,241,"USA",3e+07
"4283",196,113,119412921,1441,391,"USA",6.5e+07
"4284",142,124,117541000,16595,316,"USA",7e+07
"4285",72,105,103738726,2096,164,"USA",1e+08
"4286",46,111,91457688,2403,109,"USA",2.6e+07
"4287",111,118,87666629,3986,263,"USA",4e+07
"4288",60,107,82670733,14006,97,"USA",6e+07
"4289",110,170,66676062,16949,545,"USA",5.4e+07
"4290",49,115,61490000,10493,148,"USA",2.6e+07
"4291",111,105,56362352,42330,588,"USA",2e+07
"4292",74,103,53133888,1440,136,"USA",3.1e+07
"4293",192,146,46836394,24783,989,"USA",2.5e+07
"4294",105,106,41482207,19610,148,"USA",5e+07
"4295",119,103,30669413,4722,291,"USA",3.5e+07
"4296",59,72,28501605,2646,166,"USA",1.3e+07
"4297",48,104,21413502,2795,113,"USA",4e+07
"4298",20,119,21413105,45841,97,"Australia",2e+07
"4299",132,96,16667084,3119,248,"USA",1.1e+07
"4300",23,129,16153600,19065,30,"USA",1e+07
"4301",16,100,15369573,1441,54,"USA",3e+06
"4302",71,98,2938208,173,52,"USA",225000
"4303",76,120,349618,2942,45,"Italy",9e+06
"4304",1,34,333658,1967,2,"USA",34000
"4307",186,126,251188924,2725,817,"USA",3.5e+07
"4308",149,127,197171806,12884,477,"USA",4.8e+07
"4309",125,108,118500000,3660,327,"USA",4e+07
"4310",61,99,106593296,12619,134,"USA",7500000
"4311",96,128,95860116,51609,491,"USA",16400000
"4312",114,89,92823600,485,273,"USA",1.6e+07
"4313",72,145,70001698,12098,173,"USA",1.4e+07
"4314",45,97,63408614,14432,149,"USA",5.5e+07
"4315",43,113,58571513,15914,112,"USA",1.9e+07
"4316",98,103,57469179,2987,248,"USA",11500000
"4317",98,107,55210049,14710,293,"USA",27800000
"4318",82,171,54222000,4074,380,"USA",69500000
"4319",57,107,49797148,3435,97,"USA",1.1e+07
"4320",63,125,45645204,1748,119,"USA",3e+07
"4321",81,90,40485039,20795,181,"USA",1e+07
"4322",117,133,34667015,2371,317,"UK",3.2e+07
"4323",83,114,30050028,2484,201,"USA",1.7e+07
"4324",103,120,27545445,2892,418,"USA",6500000
"4325",60,122,26830000,32930,365,"USA",1.8e+07
"4326",58,100,24741700,1431,95,"USA",1200000
"4327",88,89,22168359,584,227,"USA",8e+06
"4328",129,100,14343976,1327,291,"USA",5e+06
"4329",137,96,11642254,1308,287,"USA",3e+06
"4330",42,124,10763469,12685,55,"USA",1.5e+07
"4331",20,106,10555348,24887,42,"USA",2e+07
"4332",46,137,10161099,1341,108,"UK",9e+06
"4333",31,103,9094451,1990,79,"USA",7e+06
"4334",11,105,8508843,2368,35,"USA",1.8e+07
"4335",40,91,6706368,1048,133,"USA",160000
"4336",59,150,6157157,3942,198,"USA",5e+06
"4337",21,90,882290,1526,43,"Australia",1e+07
"4338",49,96,792966,99,40,"USA",2300000
"4339",100,133,172825435,12285,331,"USA",2.5e+07
"4340",99,130,114968774,28018,204,"USA",1.8e+07
"4341",27,107,111936400,2151,79,"USA",1.5e+07
"4342",32,108,109306210,717,62,"Australia",15800000
"4343",233,131,81350242,40585,722,"USA",2.8e+07
"4344",109,92,73326666,1953,306,"USA",1.5e+07
"4345",88,101,60328558,18734,159,"USA",3.2e+07
"4346",84,87,53715611,14574,171,"USA",6.3e+07
"4347",102,99,49369900,450,260,"USA",7e+06
"4348",24,69,48092846,1833,133,"USA",12500000
"4349",50,107,44726644,1747,120,"USA",1.3e+07
"4350",77,126,38413606,23866,215,"USA",3e+07
"4351",51,119,34700000,35501,143,"USA",1.4e+07
"4352",142,87,33244684,760,281,"USA",9e+06
"4353",35,96,20257000,5282,65,"USA",7e+06
"4354",110,88,19170001,1855,270,"USA",2800000
"4355",144,88,17768000,1136,374,"USA",5e+06
"4356",28,107,16118077,3067,37,"USA",2.5e+07
"4357",22,121,14545844,1284,38,"USA",6500000
"4358",66,98,14114488,3827,114,"USA",10500000
"4359",15,105,13854000,14677,55,"USA",2e+07
"4360",172,93,13008928,837,333,"USA",4e+06
"4361",34,104,12793213,10430,73,"USA",6e+06
"4362",61,92,11806119,1168,210,"USA",1100000
"4363",114,164,8373585,1934,308,"USA",7e+06
"4364",81,97,7282851,1395,100,"USA",3e+06
"4365",40,110,3468572,1966,78,"USA",4e+06
"4366",130,118,1705139,2545,69,"USA",4700000
"4367",150,124,439162,28,430,"Japan",1.1e+09
"4369",21,102,167780960,21499,42,"USA",1.1e+07
"4370",94,119,156645693,1639,201,"USA",1.4e+07
"4371",50,100,153665036,4121,95,"USA",2.8e+07
"4372",62,121,123922370,50141,131,"USA",1.3e+07
"4373",123,119,76270454,22767,418,"USA",2.5e+07
"4374",217,107,59735548,4223,629,"USA",1.5e+07
"4375",18,108,54215416,936,63,"USA",6500000
"4376",105,130,51185897,1233,271,"UK",3e+07
"4377",131,88,44793200,1584,311,"USA",4500000
"4378",75,219,43984230,2451,133,"China",2.3e+07
"4379",114,126,43848100,1607,219,"USA",1.5e+07
"4380",120,101,38122105,2373,226,"USA",2.7e+07
"4381",103,96,38119483,2936,273,"USA",22700000
"4383",185,98,30857814,20060,718,"USA",1.6e+07
"4384",80,92,20763013,2355,383,"USA",2.3e+07
"4385",94,134,15681020,3007,259,"UK",1.7e+07
"4386",64,88,14792779,1653,91,"USA",1.6e+07
"4387",203,86,14564027,673,335,"UK",1e+06
"4388",49,107,14375181,3374,126,"USA",5.1e+07
"4389",95,85,14000000,3617,118,"USA",3500000
"4390",29,95,7888703,1389,65,"USA",3e+06
"4391",252,37,5923044,1347,537,"USA",3600000
"4392",17,147,5899797,18855,51,"UK",2.9e+07
"4393",21,81,5228617,1431,32,"USA",1e+05
"4394",40,90,4000000,872,46,"USA",350000
"4395",29,140,3130592,1269,69,"UK",2600000
"4396",27,92,3060858,1891,37,"USA",1e+07
"4397",57,92,1400000,1329,37,"USA",1100000
"4398",15,87,800000,1700,35,"USA",4e+06
"4399",68,102,354704,11083,38,"USA",1300000
"4401",173,110,176781728,13069,388,"USA",1.5e+07
"4402",35,93,174635000,822,93,"Australia",8800000
"4403",120,120,137963328,42028,505,"UK",6e+06
"4404",106,119,109713132,15449,219,"USA",2.5e+07
"4405",250,154,85200000,4228,1076,"USA",18500000
"4406",29,94,79817937,1044,69,"USA",2.5e+07
"4407",59,119,52293982,11895,115,"USA",13800000
"4408",99,89,52287414,644,584,"USA",8e+06
"4409",16,116,49851591,2179,34,"USA",4e+07
"4410",44,103,41382841,14672,96,"USA",1.8e+07
"4411",63,102,38747385,15308,165,"USA",2.5e+07
"4412",158,86,19472057,1862,307,"USA",3e+06
"4413",81,110,16295774,3000,269,"USA",3.5e+07
"4414",96,89,12947763,1160,125,"USA",5e+06
"4415",180,99,11100000,896,331,"USA",2.5e+07
"4416",159,101,8025872,302,258,"USA",4700000
"4417",65,98,7369373,901,74,"UK",2e+06
"4418",26,88,7137502,708,26,"USA",175000
"4419",38,112,6734844,711,118,"USA",1.7e+07
"4420",112,110,5900000,1852,316,"UK",1.6e+07
"4421",52,100,4884663,1661,64,"USA",1.2e+07
"4422",45,99,4600000,19649,111,"USA",1900000
"4423",70,93,3500000,2319,100,"USA",2700000
"4424",21,97,2315683,805,28,"UK",1.7e+07
"4425",21,98,1953732,1351,62,"USA",1.5e+07
"4427",198,116,210609762,3230,809,"USA",1.9e+07
"4428",96,96,150415432,15662,217,"USA",4.4e+07
"4429",70,154,94175854,2592,199,"USA",1.5e+07
"4430",66,161,87100000,12518,200,"USA",3.1e+07
"4431",83,112,65500000,22479,175,"USA",1.2e+07
"4432",108,131,50300000,2943,300,"UK",3e+07
"4433",38,115,41400000,17209,138,"USA",6900000
"4434",117,107,36200000,1529,193,"Australia",12305523
"4435",46,133,33200000,1154,149,"USA",2.6e+07
"4436",55,109,33000000,3394,109,"USA",1e+07
"4437",138,87,30000000,1472,327,"USA",2200000
"4438",160,92,21300000,170,342,"USA",2200000
"4439",55,117,20966644,1665,94,"UK",3e+06
"4440",230,142,9929000,29475,513,"UK",1.5e+07
"4441",64,109,4250320,605,86,"USA",1.8e+07
"4454",94,105,234760500,3464,175,"USA",1.4e+07
"4455",148,118,179870271,11898,524,"USA",2.8e+07
"4456",183,106,148170000,2053,245,"USA",1.1e+07
"4457",81,126,90800000,2004,235,"USA",8e+06
"4458",45,96,81200000,3113,133,"USA",4500000
"4459",60,107,80000000,1962,113,"USA",8200000
"4460",110,105,76400000,14762,192,"USA",1.7e+07
"4461",43,111,69800000,15361,99,"USA",8e+06
"4462",134,180,51600000,3076,549,"USA",1.8e+07
"4463",204,107,38400000,3582,692,"UK",6500000
"4464",166,97,32600000,467,326,"USA",1800000
"4465",144,177,27400000,2449,569,"USA",4e+07
"4466",256,101,26505000,42918,668,"USA",1800000
"4467",52,164,26400000,1334,89,"UK",1.6e+07
"4468",77,103,26400000,2481,109,"USA",1.8e+07
"4469",36,123,25900000,18793,84,"USA",5.8e+07
"4470",45,114,15100000,3444,96,"USA",1.5e+07
"4471",29,132,8600000,28094,95,"UK",2.5e+07
"4472",111,251,5300000,24719,495,"Italy",3e+07
"4473",9,109,5100000,2024,61,"UK",7500000
"4482",197,134,309125409,13649,647,"USA",32500000
"4483",51,95,94900000,791,128,"USA",4e+06
"4485",84,114,79568000,4537,152,"USA",1.2e+07
"4486",106,131,67900000,1898,225,"UK",27500000
"4487",55,98,61400000,3617,183,"USA",1.5e+07
"4488",95,125,60000000,2329,224,"UK",3.9e+07
"4489",89,121,55500000,762,214,"UK",3.6e+07
"4490",147,142,44700000,16464,851,"USA",2.5e+07
"4491",16,132,30400000,914,68,"UK",1.2e+07
"4492",78,101,29500000,1954,121,"USA",1e+07
"4493",60,114,25600000,12097,308,"USA",1e+07
"4494",80,193,21500000,6341,170,"USA",2.7e+07
"4495",29,107,12200000,2383,65,"USA",5e+06
"4504",215,120,434949459,2811,515,"USA",10500000
"4505",94,116,177200000,14701,194,"USA",2.2e+07
"4506",148,116,78900000,16539,359,"USA",1.1e+07
"4507",223,120,76600000,3876,321,"USA",10700000
"4508",11,114,69700000,3688,48,"USA",3.5e+07
