"num_critic_for_reviews","duration","director_facebook_likes","gross","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","budget","imdb_score","movie_facebook_likes"
17,102,19,2223990,1011,7,13,3400000,6.6,0
85,93,22,17311,11860,0,73,3500000,6.7,799
349,115,346,610968,216,1,249,3800000,8.3,60000
60,91,38,8108247,2747,0,174,3300000,7.4,0
1,97,246,27012,3717,5,3,3300000,4.5,0
212,128,39,3766595,17,7,86,2e+07,7.5,0
122,99,6,2277396,1936,0,70,2e+06,7.2,0
155,101,13,6517198,308,0,172,3e+06,7.5,0
261,105,101,5776314,2016,4,142,3200000,7.2,15000
130,95,38,18656400,170118,0,252,3200000,6.4,0
188,108,43,750100,1962,0,47,3200000,5.7,0
53,115,0,38168022,1964,0,83,3e+06,6.6,290
264,98,21,84749884,1081,0,359,3e+06,5.7,14000
215,120,909,21244913,1779,2,888,4e+06,8,4000
85,109,611,377420,900,1,20,1.1e+07,7.3,0
361,85,65,64423650,3708,0,578,3e+06,5.7,31000
411,110,301,48056940,2239,0,524,3e+06,6.8,58000
24,113,9,19184015,159,1,35,3e+06,5.4,63
39,93,8,313436,373,0,55,1.6e+07,5.6,38
114,100,1000,11694528,2165,0,72,3e+06,7.2,635
246,84,85,229094,14696,2,88,1e+06,6.9,0
49,84,23,10017041,4815,3,20,3e+06,5.9,545
37,99,18,7059537,2321,0,101,3e+06,3,837
405,109,0,8114507,328,1,270,3e+06,7.9,62000
17,94,78,6879730,3049,0,23,5e+06,6.9,187
75,90,15,5844929,2510,1,109,3e+06,7,595
91,117,375,3222857,1394,0,147,2e+07,7.8,0
48,82,0,4142507,858,1,81,3e+06,4.4,131
133,90,132,4033268,3692,0,53,1.5e+07,6.6,0
79,104,11,3287435,12250,2,115,4500000,7.1,430
345,86,387,4063238,2260,0,139,1.2e+07,7.4,11000
152,94,151,2912363,278,1,177,3e+06,7.3,0
23,89,269,2223990,539,1,14,3e+06,6.6,26
254,102,0,1821983,43810,0,261,3e+06,5.4,20000
305,120,0,2181290,852,0,809,3e+06,8.4,43000
19,110,13,2848578,1567,0,65,3500000,6.3,0
272,86,59,703002,1249,4,230,3e+06,6.1,37000
5,101,0,3105269,1335,2,8,3e+06,5,174
5,87,84,252726,2715,0,18,3e+06,7.2,76
248,123,121,373060,13636,0,112,1e+07,7.3,0
152,99,89,1007535,2452,5,54,2e+05,5.7,0
156,87,21,418268,8353,3,129,3e+06,5.3,0
1,120,40,112521,2330,2,27,1.7e+07,5,47
82,93,78,200803,1467,3,71,3e+06,5.3,0
175,111,81,33631221,3784,1,145,2.5e+07,6,0
40,98,7,95016,362,0,56,2700000,7.4,442
8,100,27,73678,4374,1,8,3e+06,5.9,348
63,88,26,143000,1495,0,48,5e+06,4.1,0
174,122,87,22000,4920,4,226,3e+06,5.8,0
90,86,0,128937,975,0,31,1e+06,6.2,580
58,83,8,10134754,4756,1,39,3e+06,5.3,0
14,80,0,58163,313,1,24,3e+06,3.3,48
451,108,13000,334185206,79957,0,736,2e+08,6.5,24000
21,96,15,5005,1929,2,14,3e+06,5.9,448
9,85,74,673780,844,3,9,3e+06,5.5,433
98,83,136,5773519,7191,2,85,6500000,5.5,0
29,80,19,58163,845,0,13,3e+06,2.6,2000
23,90,2000,96734,3666,3,30,3e+06,5.8,6000
2,100,3,17382982,2890,0,1,3e+06,5.1,32
17,88,8,295468,4469,0,9,8e+05,5.2,406
7,95,39,100503,3024,2,15,3e+06,4.8,395
6,82,9,17321573,4092,4,8,3e+06,3.9,398
343,105,0,201148159,4671,1,323,9.5e+07,7,56000
11,94,0,5005,1989,3,14,3e+06,6.2,229
34,95,7,92900,3648,2,20,1e+07,5.9,480
28,80,81,10097096,1517,1,31,3e+06,4.9,968
35,105,39,3123749,1231,8,27,1500000,6.5,88
30,90,35,13751,423,0,15,3e+06,4.3,421
73,93,4,100675,2305,0,23,3e+06,6.4,0
251,89,192,3645438,923,1,539,2200000,6.8,0
57,90,18,1027749,362,1,32,4e+06,6.1,0
14,89,6,100503,964,0,17,3e+06,4,369
159,116,153,22201636,727,1,206,8e+06,7.4,0
280,95,0,952620,1797,0,332,2e+06,5.7,0
15,144,124,199228,1761,0,106,1.2e+08,8.2,349
1,141,2,4958,434,2,8,3e+06,6.6,50
2,90,0,25240988,197,0,6,125000,5.7,77
269,82,84,3826455,205,1,123,5e+05,7.4,17000
20,86,3,475000,2753,2,53,2800000,6,323
74,105,147,2276368,179,1,37,2.6e+07,7.9,0
173,66,76,38108,239,0,124,2600000,7.2,0
5,99,0,84689,19,1,4,1.5e+07,7.4,30
66,100,6,13558739,1082,1,47,2600000,5.3,254
13,97,65,1111,67,2,25,2500000,7.6,10000
129,86,89,40041683,3421,6,107,2500000,5.1,0
30,87,67,33349949,1111,0,199,2500000,5.1,0
220,119,0,33386128,3226,0,491,1.5e+07,4.9,3000
26,75,15,32230907,1385,0,30,2500000,6.7,0
205,102,0,26781723,1655,3,978,2500000,7.6,0
9,99,0,7518876,79,0,5,3200000,6.6,39
54,96,13,1186323,1396,0,84,8e+06,7.6,774
80,101,34,1094998,150,1,29,1e+07,6.7,430
252,89,14,3325638,1980,3,84,2500000,7.1,13000
72,106,148,395592,2972,1,134,2e+06,7.6,0
220,95,53,6851969,10040,1,178,2500000,7.1,10000
197,101,119,12995673,338,1,345,2500000,7.7,24000
14,112,9,173783,1252,0,34,2500000,7.6,588
3,100,10,118666,1064,7,3,2500000,6.6,144
191,92,43,114324072,4730,0,392,2e+07,6.7,0
18,100,0,71904,1491,1,18,2500000,5.7,140
28,80,0,99851,210,0,30,2500000,7.1,0
22,106,8,115504,1739,2,26,1.4e+07,6.2,0
62,103,24,5725,163,0,110,8400000,6.1,560
47,90,8,75727,862,0,40,2500000,5.9,0
238,96,571,322157,4590,0,203,2500000,6.8,19000
2,89,20,105943,2579,2,7,2500000,5.8,190
95,87,2,58163,3157,0,23,2500000,5,0
10,94,0,5005,2406,1,2,3500000,6.3,89
25,101,9,978908,2306,0,90,2400000,5.1,250
121,84,406,438653,1490,0,434,4e+07,6.6,79000
10,110,0,65623128,881,0,26,2500000,5,0
172,101,222,327919,3282,0,192,1500000,7.7,11000
20,101,15,200803,3132,0,82,2500000,3.1,0
8,105,29,178739,1668,0,10,2450000,3.9,566
12,95,535,27012,3586,4,9,2e+07,5.9,279
48,108,14,2246000,4385,2,28,3.5e+07,5.8,0
18,117,84,379643,2161,0,29,2200000,5.9,285
11,120,16,12985267,6752,5,63,2300000,5.9,13000
11,90,0,15278,1651,2,9,2200000,4.3,77
5,90,0,20246959,3799,2,4,3e+06,4.8,452
10,90,11,295468,244,3,14,1200000,5.8,172
5,97,5,4700361,6085,5,6,2400000,5.3,107
95,90,10,4142507,558,2,46,2500000,6,870
76,115,184,510092,3293,0,336,2e+06,7,0
67,89,16,313436,155,0,95,15500000,7.6,0
4,125,7,3330,214,0,1,2100000,7.2,305
252,78,57,1316074,145,0,374,1500000,7.5,15000
1,100,0,10018,1814,0,1,2100000,6.7,14
33,77,0,15059,2044,0,21,3e+06,4.8,275
19,81,7,7826,1020,1,17,2100000,5.5,380
533,100,421,14673301,1062,0,631,2e+06,6.9,45000
218,86,9,12555230,218,0,154,2e+06,5.3,0
215,137,207,11284657,927,3,407,2e+06,8.5,39000
34,129,589,34522221,2300,7,175,2e+06,7,10000
167,80,162,7002255,29,0,312,9500000,7.8,0
180,101,30,6003587,14412,0,226,2e+07,7.5,0
211,80,0,5792822,65,0,492,2700000,8,13000
157,115,0,5383834,318,0,361,2e+06,8.1,11000
126,100,308,4599680,2186,2,545,1500000,6.8,0
365,100,81,6531491,34446,2,297,2e+06,7.2,20000
121,106,162,4581222,29,0,156,2e+06,8.1,0
151,91,244,3885134,1349,0,243,2e+06,7.4,0
171,105,117,4311834,13145,0,129,3.5e+07,8.3,63000
158,96,31,3590010,3013,0,60,2e+06,6.1,0
118,116,453,3335839,50313,2,222,2e+06,7,0
39,97,5,2557668,2739,1,22,2e+06,5.3,0
108,101,0,2506446,11327,0,172,2e+06,4.7,134
160,101,263,1984378,226,3,206,2e+06,6.5,0
231,90,56,2283276,56,0,156,1500000,8,0
7,120,0,1098224,359,1,30,2e+06,3.3,32
79,102,117,1430185,446,0,55,2e+06,8.3,0
168,102,22,1477002,11184,3,72,2e+06,6.9,0
107,100,90,1134049,408,0,44,2e+06,8.1,0
200,104,129,977600,3427,1,98,7e+06,6.5,0
123,89,13,653621,1136,0,64,2e+06,6.8,592
39,99,34,110000,1156,1,73,5e+05,7.3,495
46,86,10,535249,768,0,13,3400000,4.6,974
46,96,0,371081,51441,2,86,6e+06,7,857
221,94,53,347578,1511,1,161,8500000,5.4,17000
58,90,31,120620,865,1,67,5e+05,7.4,0
45,85,0,100669,36885,1,11,3800000,5.8,407
74,129,776,186354,26176,0,30,13500000,4.5,0
6,93,32,55202,653,0,17,1500000,5.3,39
5,100,84,77264926,1307,4,18,1.8e+07,5.4,61
81,94,98,137945,10869,7,40,1e+07,5.9,0
66,95,8,17580,2749,3,23,1500000,6.2,195
34,92,11,12667,39518,2,90,14000,6.6,0
78,96,38,198407,774,1,78,2e+06,6.6,474
52,85,54,13973532,3065,1,92,2.5e+07,5.1,215
29,87,0,12189514,776,0,59,3e+06,6,0
161,91,43,5824,14561,1,357,6e+07,6.8,0
18,99,308,2843,2341,2,24,1.6e+07,5.4,604
107,88,6,10198766,1593,3,91,4e+07,5.2,0
30,119,5,4958,86,2,23,2e+06,7.8,1000
24,99,0,36696761,1650,1,41,2e+06,6.4,205
116,92,6,17508670,762,0,235,1e+05,6.1,0
98,86,5,434417,322,0,53,1500000,5.7,0
25,83,0,8691,1149,0,64,2e+06,5.5,0
20,102,0,13220,892,0,9,2450000,3.9,115
8,90,5,92362,2395,1,6,2e+06,4.6,44
21,88,0,8691,2620,0,31,2e+06,4.9,153
12,97,10,317040,15740,3,67,1.4e+07,6.3,912
33,96,68,3447339,3683,6,26,2e+06,6.1,0
9,87,8,10017041,35796,3,19,2e+06,6.6,0
94,106,5,2436,1611,2,19,2e+06,5.7,655
41,107,17,4556,2020,1,23,9e+06,5.6,825
12,91,10,399611,2654,3,20,2e+06,5.7,0
27,102,909,117560,1674,0,15,2e+06,5.3,69
2,108,531,3101301,15707,1,14,2e+06,4.4,651
23,88,6,2506446,1425,0,25,1250000,3.4,0
32,89,20000,830210,4968,1,22,2e+06,4.5,0
18,92,3,36497,13583,0,17,2e+06,3.4,728
60,103,35,1420578,2389,0,122,1900000,6.4,298
23,90,58,2874,1204,2,15,1950000,5.2,620
363,95,89,1028658,17471,0,447,3e+06,7,24000
249,97,0,466702,3275,1,100,1.8e+07,7.3,17000
68,108,63,146402,176,0,42,1500000,8.1,0
14,95,0,18435,1082,5,15,1400000,5.8,104
359,100,108,35266619,20051,1,371,3e+07,5.9,39000
15,160,168,95236,1182,3,38,1e+07,6.4,1000
194,90,120,2957978,68,0,134,1e+06,7.8,0
10,89,47,444044,4249,6,19,1900000,7.2,1000
311,87,13,40990055,1958,0,300,1800000,5.6,0
205,98,456,1445366,2032,1,75,2.1e+07,7.2,10000
85,118,12,5709616,546,0,110,1800000,6.8,544
663,93,188,12784397,2658,0,269,1800000,7.3,31000
39,109,9,3050934,2187,1,78,1800000,7.3,0
68,109,0,841206,1439,0,34,42000,6.3,952
3,155,0,169379,349,2,6,1.5e+08,5.1,82
130,90,293,638476,32405,1,45,1500000,6.6,0
44,108,28,505295,0,0,28,1800000,7.5,353
53,113,15,4556,2439,0,103,1800000,5.3,368
10,90,4,2468,984,0,12,1800000,3.4,566
4,111,21,96734,4306,13,8,1800000,5.4,569
114,93,75,145540,2489,1,277,5e+05,6.7,0
11,90,15,15278,1724,3,9,2e+06,4.7,326
1,112,0,5199,139,0,1,1750000,6.3,73
75,106,36,12589108,2198,1,58,2.5e+07,7.4,0
179,138,143,35918429,3970,1,510,1700000,7.5,951
225,105,68,92401,2423,0,209,2e+06,6.3,17000
124,86,84,992238,763,0,103,1700000,6.8,869
195,104,25,4231500,822,2,162,1e+06,7.8,16000
76,100,87,396035,2721,0,48,1e+06,6.9,305
15,102,11,2507106,3894,0,21,2e+06,6.1,0
109,95,0,1060591,231,0,66,1300000,7.2,0
40,92,0,58936,380,3,18,1e+06,4.7,844
51,90,21,155972,137,0,23,1500000,7.3,0
22,111,1000,2580,2564,2,40,1650000,5.4,63
68,99,4,295468,992,0,40,1.5e+07,3.7,2000
287,110,0,58885635,10438,0,1057,2.6e+07,7.4,7000
173,108,191,19067631,1981,1,204,2e+06,7.1,0
110,88,387,7362100,479,0,232,1500000,7.4,0
110,97,0,7022940,1173,1,190,1e+06,6.7,682
101,95,611,190666,18,1,20,3.6e+07,5.7,784
2,90,134,1089445,261818,5,1,1.7e+07,9.1,0
445,103,0,53991137,3030,1,752,1500000,6.8,60000
94,114,44,1221261,856,0,125,1500000,7.9,0
105,101,4,2408553,0,3,33,5e+06,7.6,0
75,112,58,712294,859,1,68,1500000,6.7,608
97,104,38,3447339,2667,7,79,1500000,5.8,0
84,98,21,406035,33441,0,159,1500000,7.2,0
88,107,234,402820,2747,0,57,2.2e+07,6.9,415
6,93,6,58936,792,1,3,1500000,5.5,307
127,100,122,373967,469,0,481,1500000,6.5,0
32,80,522,194568,2179,0,28,1500000,6.2,0
8,94,13,7707563,3288,1,14,3e+08,6.7,0
229,93,134,756452,3668,0,235,1500000,5.7,0
31,91,18,119841,3901,1,55,1500000,6.5,304
100,84,0,173066,1238,1,88,1500000,6.3,0
14,90,7,92362,3138,7,5,1500000,4.3,68
14,98,102,105943,2628,0,11,1500000,6.1,212
39,108,60,3123749,1240,0,26,1500000,6,216
35,124,407,183490,60,0,8,1700000,5.8,594
178,95,49,3478,721,0,142,1500000,6.7,0
46,90,7,52166,89263,3,22,2e+06,6.7,371
234,101,0,1163508,5158,1,166,2500000,5.1,15000
166,107,3,1060591,165,3,83,350000,6.8,10000
56,20,21,4142507,0,0,70,1500000,6.8,0
16,87,0,5858,596,2,10,1500000,6.8,193
9,98,11,78030,4036,2,7,1500000,6.3,283
18,112,34,883887,588,2,13,5e+06,7.1,0
4,82,65,2245,967,0,10,1500000,2.8,236
6,97,764,30084,2882,3,18,1500000,3.1,402
387,130,188,80033643,16385,2,448,6e+07,7,38000
35,101,37,10097096,1044,1,42,1500000,3.3,750
78,106,33,304124,358,0,37,1400000,6.7,57
60,94,87,36830,256,0,63,1400000,6.6,400
63,99,10,59696176,2072,0,33,3150000,5.5,969
92,76,412,231186,421,0,16,1e+06,6.3,389
4,91,58,154077,1159,0,6,1400000,6.9,223
15,135,5,638951,83,2,19,1592000,7.4,100
56,83,5,1521,843,0,10,1500000,5.7,932
16,135,135,181798,0,1,24,1400000,8.7,0
35,87,4,19539,6227,1,53,1e+06,6.2,3000
5,97,0,100358,602,2,24,1500000,3.3,66
16,82,19,721,1499,3,42,1300000,2.7,0
24,103,0,31937,38121,1,38,1300000,5.2,969
16,80,8,2833383,2459,1,11,427000,5.7,0
7,87,11,140987,1730,0,3,1.5e+07,3.7,381
46,123,0,7826,4040,0,9,1420000,4.1,447
287,103,0,55153403,5161,0,1509,1200000,7.7,0
100,100,422,18488314,2893,0,333,1200000,7.1,0
5,99,4,41229,20218,6,1,1300000,7.6,221
50,89,0,11278,58,0,2,1300000,7,407
276,104,301,79363785,22194,0,698,8e+07,5.5,0
137,114,300,13876974,809,0,214,7e+06,7.4,0
122,111,50,9180275,4288,0,231,1200000,7.7,756
202,110,118,22494487,26451,3,507,2.7e+07,7.8,10000
10,113,29,2859955,2681,2,32,1200000,6,0
111,112,9,375723,76,1,26,4e+06,7.9,0
38,108,14,594904,1805,0,89,1200000,6,0
12,88,0,58936,318,0,4,1200000,6.1,27
23,97,4,24784,0,0,10,1200000,7.4,5000
17,85,0,7826,54484,10,2,1200000,6.2,87
9,103,0,531806,114,1,16,1500000,5.6,754
1,110,0,3830,5,3,1,1200000,7.2,75
51,88,4,20380,1438,1,38,1e+06,6.1,480
14,76,0,265107,1190,6,35,2e+05,3.8,636
18,99,0,18435,862,2,11,1200000,4.5,161
22,84,0,6109075,630,0,51,1200000,3.8,238
9,84,2,5561,11257,0,7,1200000,4.6,479
7,100,0,11798,1810,1,2,1200000,4.2,242
91,94,6,16101109,19957,3,236,3e+06,6.8,0
99,90,222,6013,1311,0,207,695393,7.7,0
12,105,0,247740,0,0,8,8e+05,4.7,51
58,73,126,39659,21,1,32,1600000,7,131
5,116,12,2331318,521,2,36,1e+07,6.9,0
97,110,22,56129,645,1,82,1100000,6.1,0
481,102,338,4105123,1445,0,316,1100000,7.6,51000
17,89,252,721,2510,1,15,1100000,3,444
9,76,0,47111,12,0,10,1100000,2.6,200
95,89,0,206678,29,0,85,1400000,6.1,0
14,150,6,274299,1052,1,35,1e+07,7.5,773
16,91,2,475000,622,1,2,1100000,4.9,234
270,83,6,31537320,1565,0,309,1e+06,5.7,13000
270,86,18,18112929,2665,0,271,1e+06,5,24000
29,120,18,20773070,1810,11,102,5e+06,3.4,0
137,90,65,10042266,3155,0,220,1e+06,5.9,816
377,112,310,9701559,35941,0,283,3500000,7.4,25000
169,103,2,9013113,3192,2,230,1e+06,7.4,0
225,83,19,53245055,988,0,290,1e+06,4.2,12000
372,96,49,23808111,929,0,504,7e+07,7.5,0
129,122,17000,5355376,1218,0,67,13500000,7.2,0
285,100,0,7186670,2082,0,164,6e+06,5.4,12000
29,109,0,906666,283,0,5,1100000,7,75
337,95,20,5997134,1899,3,126,1e+06,7.2,11000
120,94,11,4417124,42,0,183,2e+06,7.9,37000
40,107,10,5355847,1147,1,82,1e+08,6.8,0
387,96,655,143492840,28817,0,881,7500000,7.5,10000
185,93,7,5283379,3986,2,79,1.2e+07,6.8,0
348,102,46,2981638,1263,0,186,9e+06,6.9,0
155,84,9,3122616,1587,1,73,6500000,6.8,0
181,97,33,2508841,994,1,93,1e+06,7.2,0
149,91,9,4946250,198,0,80,1e+06,7.4,14000
87,92,2,1677838,1447,0,155,1e+06,7.7,0
51,94,112,1744858,3085,1,120,1e+06,7,671
260,92,152,952620,1587,2,366,1e+06,7.2,0
218,103,11,80021740,5497,4,154,5.8e+07,6.4,35000
12,119,13,798341,1107,0,63,1e+06,7.2,100
1,167,10,610991,773,3,19,1e+06,6.2,92
88,108,234,548712,12385,0,126,2500000,6.9,571
44,88,22,464126,1641,0,68,1e+06,6.7,115
13,100,0,428535,2289,1,32,1e+06,3.6,24
117,100,71,750100,12234,0,61,5e+06,6.3,0
100,124,13,621240,42,6,32,2e+07,7.4,0
117,88,21,104077,4720,2,88,1e+06,7.4,11000
140,106,135,334658,7098,0,160,1.5e+07,7.3,32000
29,79,2,279282,2489,2,49,1e+06,6.1,150
308,135,0,43982842,2369,1,593,6.5e+07,6.7,16000
248,96,50,484221,6,1,107,1e+06,8.2,20000
84,53,141,274661,313,0,40,1e+06,7.7,0
40,97,10,144431,118,0,13,1e+06,7.3,587
13,90,165,112521,3258,1,16,5e+06,5.7,25
31,91,9,287761,86,1,16,1e+06,7.6,0
43,93,0,100240,28,0,11,1e+06,6.8,0
2,112,74,96734,263584,3,5,1e+06,5.6,706
4,160,5,49000,2024,5,30,1500000,4.8,31
238,95,243,100659,3833,0,193,9e+05,6.4,0
112,93,11,48430,1452,1,73,5e+05,6.8,0
29,82,82,12996,3905,0,54,1e+06,6,210
3,89,32,721,1647,1,6,1e+06,6.3,143
71,78,0,10018,509,0,31,1e+06,6.1,244
36,97,4,62480,928,1,7,1e+06,5.5,793
56,81,0,6387,2694,0,37,1e+06,6.9,0
3,97,0,7009668,1188,2,9,1e+06,1.9,128
8,88,53,721,1284,2,12,1e+06,4.1,42
9,96,436,703,920,3,21,1500000,5.4,47
87,105,50,155972,351,0,15,1e+06,6.8,0
14,76,57,241816,1635,0,75,1e+06,6.7,501
20,96,0,2468,2607,1,8,1e+06,5.8,903
23,99,0,703,997,2,26,1e+06,6.2,138
6,90,15,2245,1752,4,28,1e+06,2.8,297
2,87,3,15059,1593,2,22,1e+06,5.8,141
12,93,923,444044,52113,3,24,2.1e+07,6.5,599
64,89,23,48430,292,0,39,5e+05,5.1,0
7,83,142,7070459,1549,1,14,1e+06,2.2,150
9,96,0,3830,90,0,7,1200000,7.2,68
21,90,0,76382,2116,1,12,1e+06,5.7,370
1,84,142,112521,11466,3,6,1e+06,3.8,54
95,83,224,274661,344,1,47,2700000,4.7,0
40,96,0,1046166,1226,2,41,1e+06,5.6,968
6,94,6,18435,109,0,24,1e+06,3.9,91
16,90,0,15059,231,2,16,1e+06,5.4,48
39,95,53,40557,1825,0,19,1e+06,5.2,936
150,93,3,59379,656,2,30,1e+06,3.5,0
1,111,0,10443,2677,0,1,1e+06,5.3,212
393,101,0,2319187,5056,0,212,2e+07,7,23000
78,87,0,15059,1618,1,56,950000,5.5,2000
8,100,12,22235901,2468,1,64,950000,6,884
6,90,29,58163,2504,1,4,989000,4.8,42
9,83,0,906666,104,0,3,913000,7.1,489
18,100,28,20186,2924,8,15,930000,5.7,995
233,113,163,1185783,264,0,172,590000,7.9,14000
10,97,171,20262,1343,0,3,3e+06,7.3,52
231,104,171,1007962,117,0,651,950000,7.1,12000
65,91,91,381186,3299,0,90,9e+05,6.4,698
76,107,32,439958,509,1,43,2500000,5.9,0
327,85,0,16097842,687,0,168,9e+05,7.5,17000
62,101,6,6643,4184,2,39,9e+05,6.4,0
73,88,0,442638,897,1,23,850000,7.3,337
238,112,29,42919096,15800,1,122,1.5e+07,6.5,12000
35,107,6,819939,26017,2,252,850000,7.2,0
2,78,0,2245,0,1,2,9e+05,6.7,24
6,90,66,52166,5435,4,3,1e+06,7.1,181
115,88,15,1243961,3770,0,34,850000,6,0
193,92,43,3094687,1751,2,61,2.5e+07,6.7,0
16,95,14,15278,1185,1,158,825000,5.6,409
68,85,46,192467,926,0,72,5e+05,7,933
16,86,63,76382,1278,2,23,990000,4.9,549
7,90,8,31937,3336,1,6,1e+05,3.2,312
354,123,0,7098492,2501,2,264,5e+05,8.4,48000
16,93,5,5858,81,1,6,5e+05,6.9,33
59,88,6,2073984,663,1,135,8e+05,7.2,219
5,95,0,728,1484,2,1,850000,7.4,18
25,83,0,34151,29,0,11,8e+05,7.2,83
17,94,3,4584,991,1,30,8e+05,7.2,396
13,87,0,58163,2359,0,3,825000,4.2,4
6,93,247,35688,954,4,72,6e+05,5.1,0
224,91,75,41709,116,0,200,8e+05,6.4,23000
33,90,38,1310270,587,0,157,780000,6.8,1000
1,14,0,7518876,315,1,3,5e+06,6.2,14
21,75,21,4074023,25,0,24,750000,7.7,274
82,86,8,5518918,3071,0,73,750000,6.9,307
271,86,365,4007792,2714,0,260,750000,7,31000
5,89,15,7705974,548,1,8,14500000,7.5,614
255,95,214,26297,1269,0,209,5e+05,6.3,0
292,101,243,77501,1252,0,247,750000,5.5,0
178,89,687,42638165,12183,1,230,1.6e+07,4.8,0
31,88,168,47329,243,0,31,750000,6.6,163
114,99,4,18378,1558,0,74,9e+05,5.2,0
233,90,129,25799043,2170,1,129,750000,5.6,2000
8,95,3,18435,1117,0,30,750000,3.1,128
49,86,30,3278611,321,0,46,6e+06,7.1,903
64,97,52,1141829,209,1,109,7e+05,7.2,420
8,88,0,110029,2476,0,10,1e+07,4,303
446,201,0,218051260,7122,0,2618,2.07e+08,7.2,0
228,108,174,32048809,2160,0,576,3e+07,5.3,0
208,106,31,2694973,33734,2,189,7e+05,7.2,0
8,91,0,52166,1210,3,1,750000,4.9,158
143,90,13,169719,2483,0,79,1.8e+07,5.2,0
21,103,2,215185,1683,0,8,4e+05,7.4,203
1,71,0,24705,1359,1,1,650000,7.4,5
34,90,4,295468,1553,0,27,650000,5.4,1000
5,67,4,4131640,283939,5,5,625000,3.9,0
10,94,7,906666,4767,2,19,7e+05,5.3,0
15,106,16,171988,1281,1,16,6e+05,5.6,12
22,105,0,381225,0,3,2,4e+05,7.7,34
15,115,3,5199,0,0,13,750000,7,32
18,102,12,2024854,553,2,1,1250000,7.2,36
8,98,5,2843,1707,0,9,6e+05,4.5,128
3,80,6,2245,0,0,2,560000,7.2,88
2,83,0,3830,0,6,2,5e+05,6.4,18
50,122,589,33451479,1164,0,215,5e+05,6.5,0
19,115,95,4914,0,1,3,550000,7,126
235,79,9,30500882,67,1,916,5e+05,5.7,0
8,87,490,31937,2295,6,3,45000,5.4,244
84,105,2,8044906,0,2,65,3.5e+07,7.5,588
154,89,310,5739376,24419,0,286,5e+05,7.7,0
20,120,3,3773863,2563,1,55,1e+06,7.1,0
88,94,3,3117666,382,0,43,2e+06,7.4,694
5,102,0,1250798,161,0,53,5e+05,6.4,43
105,83,6,1127331,30,1,77,46000,7.4,0
29,93,0,906666,660,1,5,5e+05,6.8,287
46,86,7,1114943,407,0,74,5e+05,6.5,0
3,101,0,1111615,155,0,34,5e+05,6,44
126,90,9,603943,2655,0,154,5e+05,7.3,1000
25,98,71,295468,24382,1,34,5e+05,6,139
11,91,21,243347,2555,3,24,5e+05,5.3,86
81,91,12000,154077,1440,0,53,5e+05,6.6,238
155,90,217,342936,20480,5,106,2e+07,6.1,0
39,88,0,151389,483,0,7,5e+05,7.1,590
26,89,6,133778,44,1,9,5e+05,8.4,0
35,84,681,52850,734,0,12,5e+05,6.2,155
230,82,248,98017,1498,0,170,5e+05,5.8,46000
165,94,12,177343675,17883,0,214,1.35e+08,6.7,26000
9,100,6,31937,2310,3,10,5e+05,5.7,60
17,112,12,13134,35294,2,32,5e+05,6.1,183
344,94,380,237301,1118,0,451,5e+05,6.4,19000
2,87,0,18435,1924,3,11,5e+06,5,29
28,91,0,12055,1047,2,10,5e+05,6.5,339
29,87,38,1332,2251,6,20,5e+05,4.6,898
11,98,0,34151,8,1,9,3e+06,7.7,23
48,95,3,52850,119,0,11,5e+05,7.3,808
24,87,395,750100,3309,0,10,1e+05,6.6,22
166,102,487,316842,2099,0,68,9e+06,6.4,0
9,96,3,7022940,1235,1,3,5e+05,7.2,16
48,103,21,17655201,26999,3,54,13500000,7.2,0
64,104,32,7070459,2102,2,28,5e+05,3.5,0
1,122,406,531009,1038,0,16,8e+07,2.2,353
111,93,33,37188667,1531,1,578,1.2e+07,3.3,0
26,90,0,712294,630,3,45,5e+05,6.6,701
1,101,0,428535,206,1,1,5e+05,6.9,126
3,94,0,4006906,2091,0,2,150000,4,381
10,97,163,31937,2438,5,20,5e+05,7.4,707
1,90,0,1111,254,0,1,1500000,8.3,70
1,108,431,2859955,1628,2,4,5e+05,5.7,0
10,82,0,21199,0,1,10,5e+05,6.8,44
1,84,0,58936,683,2,1,5e+05,5.2,9
525,130,0,234903076,73441,4,511,2.15e+08,6.4,60000
92,107,521,768045,976,0,120,2e+06,7.7,0
1,82,5,92362,1752,6,5,5e+05,4.3,62
365,84,3,379122,12496,0,54,450000,7.1,0
88,103,365,23000,1411,0,58,5e+05,6.2,0
3,86,0,2209479,2830,1,3,450000,6.8,31
34,133,10,9910,774,15,94,2.5e+07,7.6,0
15,81,15,2592808,1151,0,6,4500000,4.1,61
220,92,100,44540956,3950,0,1473,4e+05,6.9,0
279,90,57,258113,1528,0,135,1066167,7.1,0
409,84,110,107917283,330,0,1189,15000,6.3,12000
86,91,147,1293295,54,0,88,1250000,7.7,0
69,90,25,1689999,771,1,48,4e+05,7.1,426
8,96,14,11798,387,2,18,1e+05,4.7,39
72,88,20,592014,78,3,114,218,7.2,754
4,92,4,425899,168,0,31,4e+05,5.1,638
9,97,0,425899,2350,3,5,5e+05,5.4,194
148,101,12,80276912,1026,2,151,3.5e+07,6.1,0
80,80,3,12189514,272,0,52,5e+05,6.1,166
8,84,0,25918,312,0,10,1.2e+07,5.8,7
10,97,0,58163,1163,0,5,9e+05,6,12
279,89,33,12843,1233,0,131,6e+06,6.1,0
